"","Precio","Precio_m2","Habitaciones","Aseos","Superficie","Parking","Colegios","Tipo","Distrito"
"4958",280000,1887,4,2,144,1,25,"Piso","Puente de Vallecas"
"4959",165000,1887,4,2,106,1,25,"Piso","Puente de Vallecas"
"4962",157900,1887,3,1,85,0,25,"Piso","Puente de Vallecas"
"4963",820000,1887,3,1,152,0,25,"Piso","Puente de Vallecas"
"4964",135000,1887,1,1,68,0,25,"Piso","Puente de Vallecas"
"4965",139500,1887,2,1,69,0,25,"Piso","Puente de Vallecas"
"4966",214000,1887,3,2,131,1,25,"Piso","Puente de Vallecas"
"4967",1000000,1887,3,2,292,0,25,"Piso","Puente de Vallecas"
"4968",988000,1887,5,3,190,0,25,"Piso","Puente de Vallecas"
"4969",135000,1887,2,1,56,0,25,"Piso","Puente de Vallecas"
"4970",88000,1887,2,1,51,0,25,"Piso","Puente de Vallecas"
"4971",95000,1887,2,1,41,0,25,"Piso","Puente de Vallecas"
"4972",109000,1887,1,1,53,0,25,"Piso","Puente de Vallecas"
"4973",214000,1887,3,1,72,0,25,"Piso","Puente de Vallecas"
"4974",299000,1887,3,1,63,0,25,"Piso","Puente de Vallecas"
"4975",319000,1887,3,2,110,1,25,"Piso","Puente de Vallecas"
"4976",153000,1887,3,1,61,0,25,"Piso","Puente de Vallecas"
"4977",90427,1887,3,1,69,0,25,"Piso","Puente de Vallecas"
"4978",135000,1887,3,1,86,0,25,"Piso","Puente de Vallecas"
"4979",197000,1887,3,1,90,0,25,"Piso","Puente de Vallecas"
"4981",154000,1887,3,2,91,0,25,"Piso","Puente de Vallecas"
"4982",220000,1887,2,1,57,0,25,"Piso","Puente de Vallecas"
"4983",170000,1887,2,1,55,0,25,"Piso","Puente de Vallecas"
"4984",199000,1887,3,1,88,1,25,"Piso","Puente de Vallecas"
"4987",112000,1887,3,1,63,0,25,"Piso","Puente de Vallecas"
"4988",975000,1887,5,2,175,0,25,"Piso","Puente de Vallecas"
"4989",161000,1887,3,1,77,0,25,"Piso","Puente de Vallecas"
"4990",103400,1887,2,1,51,0,25,"Piso","Puente de Vallecas"
"4991",97500,1887,3,1,56,0,25,"Piso","Puente de Vallecas"
"4992",249000,1887,3,2,99,1,25,"Piso","Puente de Vallecas"
"4994",170920,1887,2,2,78,0,25,"Piso","Puente de Vallecas"
"4995",620000,1887,3,2,113,0,25,"Piso","Puente de Vallecas"
"4996",91907,1887,1,2,96,0,25,"Piso","Puente de Vallecas"
"4997",116000,1887,3,1,68,0,25,"Piso","Puente de Vallecas"
"4998",2300000,1887,4,4,291,1,25,"Piso","Puente de Vallecas"
"4999",109000,1887,3,1,57,0,25,"Piso","Puente de Vallecas"
"5000",293000,1887,4,2,105,0,25,"Piso","Puente de Vallecas"
"5001",115000,1887,2,1,58,0,25,"Piso","Puente de Vallecas"
"5002",174000,1887,3,1,82,0,25,"Piso","Puente de Vallecas"
"5003",189000,1887,1,1,33,0,25,"Piso","Puente de Vallecas"
"5004",175000,1887,3,1,70,0,25,"Piso","Puente de Vallecas"
"5005",87500,1887,3,1,61,0,25,"Piso","Puente de Vallecas"
"5006",450000,1887,5,3,301,1,25,"Piso","Puente de Vallecas"
"5007",120000,1887,2,1,59,0,25,"Piso","Puente de Vallecas"
"5008",119000,1887,2,1,69,0,25,"Piso","Puente de Vallecas"
"5009",92000,1887,3,1,44,0,25,"Piso","Puente de Vallecas"
"5010",66000,1887,1,1,25,0,25,"Piso","Puente de Vallecas"
"5011",230000,1887,4,2,124,1,25,"Piso","Puente de Vallecas"
"5012",137000,1887,2,1,65,0,25,"Piso","Puente de Vallecas"
"5014",830000,1887,7,3,195,0,25,"Piso","Puente de Vallecas"
"5015",515000,1887,2,2,106,0,25,"Piso","Puente de Vallecas"
"5016",118000,1887,1,1,55,0,25,"Piso","Puente de Vallecas"
"5017",688900,1887,3,2,140,0,25,"Piso","Puente de Vallecas"
"5018",56000,1887,2,1,33,0,25,"Piso","Puente de Vallecas"
"5019",550000,1887,4,2,110,0,25,"Piso","Puente de Vallecas"
"5020",110000,1887,3,1,72,0,25,"Piso","Puente de Vallecas"
"5021",799000,1887,4,3,206,0,25,"Piso","Puente de Vallecas"
"5023",198999,1887,3,1,91,0,25,"Piso","Puente de Vallecas"
"5024",669000,1887,3,2,212,0,25,"Piso","Puente de Vallecas"
"5025",145000,1887,3,1,56,0,25,"Piso","Puente de Vallecas"
"5026",786000,1887,4,3,199,1,25,"Piso","Puente de Vallecas"
"5027",80000,1887,2,1,69,0,25,"Piso","Puente de Vallecas"
"5029",209000,1887,3,1,81,1,25,"Piso","Puente de Vallecas"
"5030",190683,1887,1,1,82,0,25,"Piso","Puente de Vallecas"
"5031",128000,1887,2,1,66,0,25,"Piso","Puente de Vallecas"
"5032",128000,1887,1,1,56,0,25,"Piso","Puente de Vallecas"
"5036",165000,1887,3,1,65,0,25,"Piso","Puente de Vallecas"
"5037",139990,1887,3,1,64,0,25,"Piso","Puente de Vallecas"
"5038",345000,1887,3,2,122,1,25,"Piso","Puente de Vallecas"
"5040",93100,1887,2,1,41,0,25,"Piso","Puente de Vallecas"
"5041",241500,1887,2,2,86,0,25,"Piso","Puente de Vallecas"
"5042",1179000,1887,4,3,250,0,25,"Piso","Puente de Vallecas"
"5043",375000,1887,4,2,134,0,25,"Piso","Puente de Vallecas"
"5044",682000,1887,4,2,196,0,25,"Piso","Puente de Vallecas"
"5045",535000,1887,1,2,198,0,25,"Piso","Puente de Vallecas"
"5046",115000,1887,3,1,60,0,25,"Piso","Puente de Vallecas"
"5047",220000,1887,3,2,90,1,25,"Piso","Puente de Vallecas"
"5048",295000,1887,3,1,74,0,25,"Piso","Puente de Vallecas"
"5049",365000,1887,2,2,80,1,25,"Piso","Puente de Vallecas"
"5050",185000,1887,3,2,93,0,25,"Piso","Puente de Vallecas"
"5052",498000,1887,3,2,165,0,25,"Piso","Puente de Vallecas"
"5053",97500,1887,3,1,55,0,25,"Piso","Puente de Vallecas"
"5054",76000,1887,2,1,48,0,25,"Piso","Puente de Vallecas"
"5056",158000,1887,3,1,70,0,25,"Piso","Puente de Vallecas"
"5058",110000,1887,1,1,40,0,25,"Piso","Puente de Vallecas"
"5059",515920,1887,4,2,149,0,25,"Piso","Puente de Vallecas"
"5060",142000,1887,3,1,75,0,25,"Piso","Puente de Vallecas"
"5061",149500,1887,3,1,78,0,25,"Piso","Puente de Vallecas"
"5062",168000,1887,2,1,66,0,25,"Piso","Puente de Vallecas"
"5063",126000,1887,1,1,39,0,25,"Piso","Puente de Vallecas"
"5064",186000,1887,3,2,95,0,25,"Piso","Puente de Vallecas"
"5065",249000,1887,2,1,57,0,25,"Piso","Puente de Vallecas"
"5067",1900000,1887,6,4,456,1,25,"Piso","Puente de Vallecas"
"5068",499000,1887,4,2,117,0,25,"Piso","Puente de Vallecas"
"5069",129000,1887,2,1,62,0,25,"Piso","Puente de Vallecas"
"5071",225000,1887,3,1,69,1,25,"Piso","Puente de Vallecas"
"5074",377000,1887,3,2,145,0,25,"Piso","Puente de Vallecas"
"5075",692890,1887,2,2,96,0,25,"Piso","Puente de Vallecas"
"5076",181000,1887,3,2,96,1,25,"Piso","Puente de Vallecas"
"5077",1050000,1887,4,4,245,1,25,"Piso","Puente de Vallecas"
"5079",113000,1887,3,1,61,0,25,"Piso","Puente de Vallecas"
"5080",118000,1887,2,1,65,0,25,"Piso","Puente de Vallecas"
"5081",61000,1887,3,1,77,0,25,"Piso","Puente de Vallecas"
"5082",147500,1887,1,1,44,0,25,"Piso","Puente de Vallecas"
"5083",258000,1887,3,1,90,0,25,"Piso","Puente de Vallecas"
"5084",145000,1887,3,1,78,0,25,"Piso","Puente de Vallecas"
"5085",840000,1887,5,3,178,0,25,"Piso","Puente de Vallecas"
"5086",99000,1887,2,1,57,0,25,"Piso","Puente de Vallecas"
"5087",550000,1887,3,1,96,0,25,"Piso","Puente de Vallecas"
"5088",297500,1887,4,2,110,0,25,"Piso","Puente de Vallecas"
"5089",149000,1887,3,1,70,0,25,"Piso","Puente de Vallecas"
"5090",103000,1887,2,1,58,0,25,"Piso","Puente de Vallecas"
"5091",60000,1887,2,1,41,0,25,"Piso","Puente de Vallecas"
"5092",84000,1887,3,1,53,0,25,"Piso","Puente de Vallecas"
"5093",290000,1887,3,2,120,1,25,"Piso","Puente de Vallecas"
"5094",99900,1887,2,1,56,0,25,"Piso","Puente de Vallecas"
"5095",128500,1887,2,1,69,0,25,"Piso","Puente de Vallecas"
"5096",102000,1887,3,1,63,0,25,"Piso","Puente de Vallecas"
"5097",78000,1887,3,1,70,0,25,"Piso","Puente de Vallecas"
"5098",130051,1887,3,1,52,0,25,"Piso","Puente de Vallecas"
"5099",125200,1887,3,1,54,0,25,"Piso","Puente de Vallecas"
"5100",125000,1887,2,1,70,0,25,"Piso","Puente de Vallecas"
"5102",160000,1887,3,1,88,0,25,"Piso","Puente de Vallecas"
"5103",244000,1887,3,2,120,1,25,"Piso","Puente de Vallecas"
"5104",168000,1887,3,2,70,0,25,"Piso","Puente de Vallecas"
"5106",159000,1887,3,1,82,0,25,"Piso","Puente de Vallecas"
"5107",279000,1887,2,1,50,0,25,"Piso","Puente de Vallecas"
"5109",165000,1887,2,1,74,0,25,"Piso","Puente de Vallecas"
"5110",100000,1887,3,1,70,0,25,"Piso","Puente de Vallecas"
"5111",165000,1887,3,2,85,0,25,"Piso","Puente de Vallecas"
"5113",100000,1887,2,1,52,0,25,"Piso","Puente de Vallecas"
"5115",111380,1887,2,1,50,0,25,"Piso","Puente de Vallecas"
"5116",115160,1887,3,1,47,0,25,"Piso","Puente de Vallecas"
"5117",139000,1887,2,1,66,0,25,"Piso","Puente de Vallecas"
"5118",265000,1887,4,3,184,0,25,"Piso","Puente de Vallecas"
"5120",950000,1887,4,3,180,1,25,"Piso","Puente de Vallecas"
"5121",170000,1887,2,1,70,1,25,"Piso","Puente de Vallecas"
"5122",95000,1887,2,1,51,0,25,"Piso","Puente de Vallecas"
"5123",548000,1887,3,2,136,0,25,"Piso","Puente de Vallecas"
"5124",190000,1887,3,1,100,1,25,"Piso","Puente de Vallecas"
"5125",3200000,1887,6,5,372,1,25,"Piso","Puente de Vallecas"
"5126",320000,1887,4,2,116,1,25,"Piso","Puente de Vallecas"
"5127",449900,1887,2,2,109,1,25,"Piso","Puente de Vallecas"
"5128",86050,1887,2,1,65,0,25,"Piso","Puente de Vallecas"
"5129",65000,1887,1,1,58,0,25,"Piso","Puente de Vallecas"
"5130",265000,1887,3,1,70,0,25,"Piso","Puente de Vallecas"
"5131",211000,1887,2,1,73,0,25,"Piso","Puente de Vallecas"
"5132",180000,1887,1,1,35,1,25,"Piso","Puente de Vallecas"
"5133",99000,1887,3,1,56,0,25,"Piso","Puente de Vallecas"
"5134",154000,1887,3,2,90,0,25,"Piso","Puente de Vallecas"
"5135",143000,1887,3,1,62,0,25,"Piso","Puente de Vallecas"
"5137",114800,1887,3,1,67,0,25,"Piso","Puente de Vallecas"
"5138",495000,1887,3,1,85,0,25,"Piso","Puente de Vallecas"
"5139",145000,1887,3,1,77,0,25,"Piso","Puente de Vallecas"
"5140",163000,1887,3,1,75,0,25,"Piso","Puente de Vallecas"
"5141",195000,1887,4,1,97,0,25,"Piso","Puente de Vallecas"
"5142",125000,1887,3,1,70,0,25,"Piso","Puente de Vallecas"
"5144",103400,1887,3,1,47,0,25,"Piso","Puente de Vallecas"
"5145",134900,1887,2,1,65,0,25,"Piso","Puente de Vallecas"
"5147",589000,1887,5,2,144,0,25,"Piso","Puente de Vallecas"
"5148",215000,1887,2,1,75,0,25,"Piso","Puente de Vallecas"
"5149",349900,1887,2,1,85,0,25,"Piso","Puente de Vallecas"
"5151",600000,1887,2,1,106,0,25,"Piso","Puente de Vallecas"
"5153",299900,1887,1,1,70,0,25,"Piso","Puente de Vallecas"
"5156",315000,1887,3,2,98,1,25,"Piso","Puente de Vallecas"
"5157",105000,1887,2,1,52,0,25,"Piso","Puente de Vallecas"
"5158",151000,1887,2,1,60,0,25,"Piso","Puente de Vallecas"
"5159",93143,1887,3,1,69,0,25,"Piso","Puente de Vallecas"
"5160",435000,1887,2,1,81,0,25,"Piso","Puente de Vallecas"
"5163",98000,1887,1,1,45,0,25,"Piso","Puente de Vallecas"
"5164",434999,1887,4,2,130,0,25,"Piso","Puente de Vallecas"
"5165",123000,1887,1,1,50,0,25,"Piso","Puente de Vallecas"
"5166",495000,1887,2,2,121,1,25,"Piso","Puente de Vallecas"
"5167",101500,1887,2,1,66,0,25,"Piso","Puente de Vallecas"
"5168",928000,1887,1,1,155,0,25,"Piso","Puente de Vallecas"
"5170",69900,1887,1,1,28,0,25,"Piso","Puente de Vallecas"
"5171",134000,1887,3,1,105,0,25,"Piso","Puente de Vallecas"
"5172",125000,1887,3,2,90,0,25,"Piso","Puente de Vallecas"
"5174",155000,1887,2,1,50,0,25,"Piso","Puente de Vallecas"
"5175",128000,1887,2,1,56,0,25,"Piso","Puente de Vallecas"
"5176",199000,1887,2,1,95,1,25,"Piso","Puente de Vallecas"
"5177",133000,1887,3,1,61,0,25,"Piso","Puente de Vallecas"
"5178",135000,1887,1,1,42,0,25,"Piso","Puente de Vallecas"
"5179",269000,1887,4,2,125,0,25,"Piso","Puente de Vallecas"
"5180",194000,1887,3,1,72,1,25,"Piso","Puente de Vallecas"
"5182",117000,1887,2,1,53,0,25,"Piso","Puente de Vallecas"
"5183",115000,1887,2,1,66,0,25,"Piso","Puente de Vallecas"
"5185",163600,1887,3,2,60,0,25,"Piso","Puente de Vallecas"
"5186",137000,1887,2,1,55,0,25,"Piso","Puente de Vallecas"
"5187",109500,1887,3,1,55,0,25,"Piso","Puente de Vallecas"
"5188",112000,1887,2,1,49,0,25,"Piso","Puente de Vallecas"
"5190",141000,1887,3,1,60,0,25,"Piso","Puente de Vallecas"
"5191",199000,1887,3,1,86,0,25,"Piso","Puente de Vallecas"
"5192",129000,1887,2,1,58,0,25,"Piso","Puente de Vallecas"
"5193",620000,1887,4,2,155,1,25,"Piso","Puente de Vallecas"
"5194",346000,1887,2,1,90,1,25,"Piso","Puente de Vallecas"
"5195",132500,1887,3,1,61,0,25,"Piso","Puente de Vallecas"
"5196",149000,1887,2,1,65,0,25,"Piso","Puente de Vallecas"
"5197",730000,1887,4,2,119,1,25,"Piso","Puente de Vallecas"
"5198",1150000,1887,2,3,116,0,25,"Piso","Puente de Vallecas"
"5199",85500,1887,2,1,54,0,25,"Piso","Puente de Vallecas"
"5200",175000,1887,3,2,78,0,25,"Piso","Puente de Vallecas"
"5201",1800000,1887,4,4,228,0,25,"Piso","Puente de Vallecas"
"5202",95000,1887,2,1,61,0,25,"Piso","Puente de Vallecas"
"5204",215000,1887,2,2,76,1,25,"Piso","Puente de Vallecas"
"5206",112900,1887,3,1,50,0,25,"Piso","Puente de Vallecas"
"5207",479000,1887,2,2,100,0,25,"Piso","Puente de Vallecas"
"5208",139000,1887,1,1,45,0,25,"Piso","Puente de Vallecas"
"5210",1220700,1887,6,2,211,0,25,"Piso","Puente de Vallecas"
"5211",570000,1887,3,1,113,0,25,"Piso","Puente de Vallecas"
"5212",169830,1887,3,1,83,0,25,"Piso","Puente de Vallecas"
"5213",125000,1887,2,1,50,0,25,"Piso","Puente de Vallecas"
"5214",218000,1887,2,1,68,0,25,"Piso","Puente de Vallecas"
"5215",73000,1887,1,1,41,0,25,"Piso","Puente de Vallecas"
"5216",94000,1887,1,1,38,0,25,"Piso","Puente de Vallecas"
"5217",180000,1887,3,1,100,0,25,"Piso","Puente de Vallecas"
"5218",93000,1887,2,1,50,0,25,"Piso","Puente de Vallecas"
"5219",109200,1887,2,1,50,0,25,"Piso","Puente de Vallecas"
"5220",98000,1887,3,1,50,0,25,"Piso","Puente de Vallecas"
"5221",152000,1887,3,1,65,0,25,"Piso","Puente de Vallecas"
"5222",131000,1887,2,1,59,0,25,"Piso","Puente de Vallecas"
"5223",192000,1887,3,2,110,1,25,"Piso","Puente de Vallecas"
"5224",260000,1887,1,1,30,0,25,"Piso","Puente de Vallecas"
"5225",119500,1887,1,1,62,0,25,"Piso","Puente de Vallecas"
"5226",220000,1887,2,1,72,0,25,"Piso","Puente de Vallecas"
"5227",130000,1887,3,1,80,0,25,"Piso","Puente de Vallecas"
"5228",277200,1887,2,2,102,0,25,"Piso","Puente de Vallecas"
"5229",260000,1887,3,2,129,0,25,"Piso","Puente de Vallecas"
"5230",225000,1887,3,3,156,0,25,"Piso","Puente de Vallecas"
"5231",165000,1887,1,1,33,0,25,"Piso","Puente de Vallecas"
"5232",104400,1887,3,1,53,0,25,"Piso","Puente de Vallecas"
"5233",145000,1887,3,1,62,0,25,"Piso","Puente de Vallecas"
"5234",136500,1887,3,1,66,0,25,"Piso","Puente de Vallecas"
"5236",195000,1887,2,1,57,0,25,"Piso","Puente de Vallecas"
"5237",1050000,1887,5,2,210,1,25,"Piso","Puente de Vallecas"
"5238",110000,1887,3,1,60,1,25,"Piso","Puente de Vallecas"
"5239",124900,1887,3,1,72,0,25,"Piso","Puente de Vallecas"
"5240",169000,1887,1,1,62,1,25,"Piso","Puente de Vallecas"
"5241",598000,1887,3,2,127,1,25,"Piso","Puente de Vallecas"
"5242",198000,1887,3,2,109,1,25,"Piso","Puente de Vallecas"
"5244",139000,1887,3,1,70,0,25,"Piso","Puente de Vallecas"
"5245",180000,1887,2,1,45,0,25,"Piso","Puente de Vallecas"
"5246",250000,1887,2,1,45,0,25,"Piso","Puente de Vallecas"
"5247",264900,1887,2,1,87,0,25,"Piso","Puente de Vallecas"
"5248",112700,1887,3,1,63,0,25,"Piso","Puente de Vallecas"
"5250",175000,1887,4,2,117,0,25,"Piso","Puente de Vallecas"
"5251",122000,1887,2,1,57,0,25,"Piso","Puente de Vallecas"
"5252",302000,1887,2,1,63,0,25,"Piso","Puente de Vallecas"
"5253",430000,1887,2,2,112,1,25,"Piso","Puente de Vallecas"
"5254",1500000,1887,4,3,215,1,25,"Piso","Puente de Vallecas"
"5255",82700,1887,2,1,57,0,25,"Piso","Puente de Vallecas"
"5258",574000,1887,3,2,138,0,25,"Piso","Puente de Vallecas"
"5259",130000,1887,1,1,49,0,25,"Piso","Puente de Vallecas"
"5260",315000,1887,2,1,118,1,25,"Piso","Puente de Vallecas"
"5261",91500,1887,3,1,70,0,25,"Piso","Puente de Vallecas"
"5262",239000,1887,3,1,68,0,25,"Piso","Puente de Vallecas"
"5263",185000,1887,4,2,101,1,25,"Piso","Puente de Vallecas"
"5264",435000,1887,5,2,111,0,25,"Piso","Puente de Vallecas"
"5265",133000,1887,3,1,63,0,25,"Piso","Puente de Vallecas"
"5266",110000,1887,1,1,41,0,25,"Piso","Puente de Vallecas"
"5267",52000,1887,1,1,20,0,25,"Piso","Puente de Vallecas"
"5268",189000,1887,1,1,60,1,25,"Piso","Puente de Vallecas"
"5269",125000,1887,2,1,60,0,25,"Piso","Puente de Vallecas"
"5270",605000,1887,4,2,131,0,25,"Piso","Puente de Vallecas"
"5271",494900,1887,5,4,215,1,25,"Piso","Puente de Vallecas"
"5274",174000,1887,3,1,100,0,25,"Piso","Puente de Vallecas"
"5277",615000,1887,4,2,153,0,25,"Piso","Puente de Vallecas"
"5279",73000,1887,1,1,38,0,25,"Piso","Puente de Vallecas"
"5280",119900,1887,3,1,60,1,25,"Piso","Puente de Vallecas"
"5281",76000,1887,2,1,37,0,25,"Piso","Puente de Vallecas"
"5282",210000,1887,3,1,88,0,25,"Piso","Puente de Vallecas"
"5283",80000,1887,2,1,60,0,25,"Piso","Puente de Vallecas"
"5285",599000,1887,4,2,138,1,25,"Piso","Puente de Vallecas"
"5286",230000,1887,2,1,86,0,25,"Piso","Puente de Vallecas"
"5287",128500,1887,3,1,68,0,25,"Piso","Puente de Vallecas"
"5288",107500,1887,2,1,50,0,25,"Piso","Puente de Vallecas"
"5289",186000,1887,3,1,77,0,25,"Piso","Puente de Vallecas"
"5290",570000,1887,4,2,129,0,25,"Piso","Puente de Vallecas"
"5291",159000,1887,3,2,112,0,25,"Piso","Puente de Vallecas"
"5292",156000,1887,3,1,95,1,25,"Piso","Puente de Vallecas"
"5293",145000,1887,2,1,64,0,25,"Piso","Puente de Vallecas"
"5295",123500,1887,3,1,63,0,25,"Piso","Puente de Vallecas"
"5296",185500,1887,3,1,82,0,25,"Piso","Puente de Vallecas"
"5297",102000,1887,2,1,55,0,25,"Piso","Puente de Vallecas"
"5298",155300,1887,2,1,66,0,25,"Piso","Puente de Vallecas"
"5299",585000,1887,3,2,144,1,25,"Piso","Puente de Vallecas"
"5300",97500,1887,1,1,42,0,25,"Piso","Puente de Vallecas"
"5301",159000,1887,1,1,30,0,25,"Piso","Puente de Vallecas"
"5302",520000,1887,3,1,91,0,25,"Piso","Puente de Vallecas"
"5303",129000,1887,3,1,70,0,25,"Piso","Puente de Vallecas"
"5304",93000,1887,3,1,65,0,25,"Piso","Puente de Vallecas"
"5305",219000,1887,2,1,44,0,25,"Piso","Puente de Vallecas"
"5307",130000,1887,2,1,55,0,25,"Piso","Puente de Vallecas"
"5308",105000,1887,2,1,53,0,25,"Piso","Puente de Vallecas"
"5309",90000,1887,2,1,53,0,25,"Piso","Puente de Vallecas"
"5310",320000,1887,3,2,96,0,25,"Piso","Puente de Vallecas"
"5311",225000,1887,2,2,89,1,25,"Piso","Puente de Vallecas"
"5312",2210000,1887,3,4,250,1,25,"Piso","Puente de Vallecas"
"5313",350000,1887,3,2,86,0,25,"Piso","Puente de Vallecas"
"5314",85000,1887,2,1,62,0,25,"Piso","Puente de Vallecas"
"5316",134900,1887,2,1,54,0,25,"Piso","Puente de Vallecas"
"5317",99000,1887,2,1,52,0,25,"Piso","Puente de Vallecas"
"5318",229000,1887,3,1,68,0,25,"Piso","Puente de Vallecas"
"5320",274959,1887,3,2,100,1,25,"Piso","Puente de Vallecas"
"5321",93500,1887,1,1,32,0,25,"Piso","Puente de Vallecas"
"5322",135000,1887,1,1,30,0,25,"Piso","Puente de Vallecas"
"5325",249000,1887,3,1,83,0,25,"Piso","Puente de Vallecas"
"5326",118000,1887,3,1,65,0,25,"Piso","Puente de Vallecas"
"5327",122000,1887,2,1,80,0,25,"Piso","Puente de Vallecas"
"5328",103400,1887,3,1,51,0,25,"Piso","Puente de Vallecas"
"5329",178000,1887,3,1,76,0,25,"Piso","Puente de Vallecas"
"5330",235000,1887,1,1,52,1,25,"Piso","Puente de Vallecas"
"5331",857000,1887,3,3,177,1,25,"Piso","Puente de Vallecas"
"5332",210000,1887,2,1,42,0,25,"Piso","Puente de Vallecas"
"5333",130000,1887,2,1,66,0,25,"Piso","Puente de Vallecas"
"5334",117000,1887,3,1,78,0,25,"Piso","Puente de Vallecas"
"5335",155000,1887,3,1,78,0,25,"Piso","Puente de Vallecas"
"5336",125000,1887,3,1,84,0,25,"Piso","Puente de Vallecas"
"5337",135000,1887,1,1,57,0,25,"Piso","Puente de Vallecas"
"5338",320000,1887,1,1,59,0,25,"Piso","Puente de Vallecas"
"5339",85000,1887,2,1,68,0,25,"Piso","Puente de Vallecas"
"5340",259000,1887,3,1,79,0,25,"Piso","Puente de Vallecas"
"5342",650000,1887,4,3,169,1,25,"Piso","Puente de Vallecas"
"5343",148000,1887,3,2,90,0,25,"Piso","Puente de Vallecas"
"5344",395000,1887,3,2,100,1,25,"Piso","Puente de Vallecas"
"5346",435000,1887,2,2,47,0,25,"Piso","Puente de Vallecas"
"5347",232000,1887,2,1,75,0,25,"Piso","Puente de Vallecas"
"5348",125000,1887,2,1,80,1,25,"Piso","Puente de Vallecas"
"5349",140000,1887,1,1,55,0,25,"Piso","Puente de Vallecas"
"5350",99000,1887,2,1,50,0,25,"Piso","Puente de Vallecas"
"5351",323000,1887,1,2,82,0,25,"Piso","Puente de Vallecas"
"5352",265000,1887,3,1,77,0,25,"Piso","Puente de Vallecas"
"5353",995000,1887,5,3,197,0,25,"Piso","Puente de Vallecas"
"5354",130000,1887,2,1,53,0,25,"Piso","Puente de Vallecas"
"5355",500000,1887,3,2,109,0,25,"Piso","Puente de Vallecas"
"5356",67000,1887,1,1,23,0,25,"Piso","Puente de Vallecas"
"5357",110000,1887,3,1,68,0,25,"Piso","Puente de Vallecas"
"5358",108000,1887,1,1,47,0,25,"Piso","Puente de Vallecas"
"5359",114990,1887,2,1,65,0,25,"Piso","Puente de Vallecas"
"5360",650000,1887,4,3,141,0,25,"Piso","Puente de Vallecas"
"5362",120000,1887,2,1,51,0,25,"Piso","Puente de Vallecas"
"5365",230000,1887,2,1,90,0,25,"Piso","Puente de Vallecas"
"5366",238000,1887,3,2,90,0,25,"Piso","Puente de Vallecas"
"5367",249000,1887,3,2,95,1,25,"Piso","Puente de Vallecas"
"5370",75000,1887,2,1,65,0,25,"Piso","Puente de Vallecas"
"5371",106000,1887,2,1,47,0,25,"Piso","Puente de Vallecas"
"5372",140000,1887,1,1,50,0,25,"Piso","Puente de Vallecas"
"5375",185000,1887,3,1,85,0,25,"Piso","Puente de Vallecas"
"5379",255000,1887,1,1,53,1,25,"Piso","Puente de Vallecas"
"5380",112500,1887,2,1,42,0,25,"Piso","Puente de Vallecas"
"5381",245000,1887,2,1,87,1,25,"Piso","Puente de Vallecas"
"5382",380000,1887,2,1,77,0,25,"Piso","Puente de Vallecas"
"5384",215000,1887,3,1,58,0,25,"Piso","Puente de Vallecas"
"5385",309000,1887,2,1,67,0,25,"Piso","Puente de Vallecas"
"5386",233380,1887,1,1,98,0,25,"Piso","Puente de Vallecas"
"5387",120000,1887,3,1,66,0,25,"Piso","Puente de Vallecas"
"5389",1190000,1887,3,3,194,1,25,"Piso","Puente de Vallecas"
"5390",67000,1887,1,1,28,0,25,"Piso","Puente de Vallecas"
"5391",125900,1887,3,1,68,0,25,"Piso","Puente de Vallecas"
"5393",77000,1887,2,1,52,0,25,"Piso","Puente de Vallecas"
"5394",99000,1887,3,1,54,0,25,"Piso","Puente de Vallecas"
"5395",94000,1887,2,1,49,0,25,"Piso","Puente de Vallecas"
"5396",95000,1887,2,1,63,0,25,"Piso","Puente de Vallecas"
"5397",1690000,4502,3,3,201,0,6,"Piso","Retiro"
"5398",740000,4502,3,2,144,1,6,"Piso","Retiro"
"5399",350000,4502,2,1,67,0,6,"Piso","Retiro"
"5401",499000,4502,3,2,137,0,6,"Piso","Retiro"
"5402",1150000,4502,4,3,270,0,6,"Piso","Retiro"
"5403",798000,4502,2,2,115,0,6,"Piso","Retiro"
"5404",1340000,4502,5,3,220,0,6,"Piso","Retiro"
"5405",399000,4502,4,2,132,0,6,"Piso","Retiro"
"5407",649000,4502,3,2,124,0,6,"Piso","Retiro"
"5408",299000,4502,4,1,74,0,6,"Piso","Retiro"
"5410",899000,4502,5,3,209,1,6,"Piso","Retiro"
"5411",825000,4502,4,2,145,1,6,"Piso","Retiro"
"5412",276000,4502,2,1,54,0,6,"Piso","Retiro"
"5413",185000,4502,2,1,68,0,6,"Piso","Retiro"
"5414",1680000,4502,6,4,364,1,6,"Piso","Retiro"
"5415",530000,4502,2,2,90,0,6,"Piso","Retiro"
"5417",299000,4502,3,1,63,0,6,"Piso","Retiro"
"5419",440000,4502,3,2,97,0,6,"Piso","Retiro"
"5420",244000,4502,3,1,67,0,6,"Piso","Retiro"
"5421",698000,4502,3,2,145,0,6,"Piso","Retiro"
"5422",398000,4502,3,2,101,0,6,"Piso","Retiro"
"5423",466600,4502,3,2,142,1,6,"Piso","Retiro"
"5424",192780,4502,3,1,89,0,6,"Piso","Retiro"
"5425",549000,4502,3,1,100,0,6,"Piso","Retiro"
"5426",1085000,4502,4,4,201,1,6,"Piso","Retiro"
"5427",184900,4502,2,2,89,0,6,"Piso","Retiro"
"5428",210000,4502,2,1,44,0,6,"Piso","Retiro"
